ID,ringnr,indnr,sex,island_current,adultSNPisland,hatchisland,hatchyear,year,month,day,age,tarsus,wing,billD,billL,mass,totalbadge,visiblebadge
2355,8M71502,1587,2,26,26,26,2010,2012,5,10,2,18.99,78.62,8.39,14.68,-99,-99,-99
2355,8M71502,1587,2,26,26,26,2010,2014,6,9,4,-99,-99,8.95,14.71,37.2,-99,-99
2356,8M71503,1588,2,26,26,26,2010,2011,5,5,1,18.95,78.86,7.54,12.49,31,-99,-99
2356,8M71503,1588,2,26,26,26,2010,2011,7,7,1,19.22,77.43,7.67,13.33,29.3,-99,-99
2357,8M71504,1589,2,26,26,26,2010,2011,5,5,1,18.8,79.86,8.07,13.07,33.2,-99,-99
2357,8M71504,1589,2,26,26,26,2010,2011,6,16,1,19.1,77,7.97,13.41,27,-99,-99
2358,8M71505,1590,1,38,38,38,2010,2011,5,7,1,20.15,81.86,8.19,13.89,32.1,18.3144751494549,14.0772866703779
2358,8M71505,1590,1,38,38,38,2010,2011,5,7,1,20.12,81.71,8.02,13.4,31.2,17.8289091085237,14.1887279204304
2359,8M71506,1591,1,38,38,38,2010,2011,5,7,1,19.22,82.71,8.2,14.28,30.6,17.1863317784802,14.3621029100895
2359,8M71506,1591,1,38,38,38,2010,2011,5,7,1,19.05,81.86,8.26,14.41,30.5,19.1198849368923,14.1887279204304
2359,8M71506,1591,1,38,38,38,2010,2011,7,13,1,19.18,81.43,8.36,15.31,32.6,19.0018420159731,15.2141381615917
2359,8M71506,1591,1,38,38,38,2010,2011,8,6,1,19.39,82,8.32,14.68,33.6,19.0018420159731,14.4868906256657
2359,8M71506,1591,1,38,38,38,2010,2012,7,14,2,19.15,82.86,8.75,15.07,31.1,19.2137971260238,16.5731710906513
2359,8M71506,1591,1,38,38,38,2010,2015,5,2,5,19.09,84.23,8.14,14.69,31.5,19.3770482788272,14.1887279204304
2360,8M71507,1592,2,38,38,38,2010,2011,5,7,1,20.1,76.71,7.75,13.99,31.6,-99,-99
2360,8M71507,1592,2,38,38,38,2010,2011,5,7,1,19.99,77.86,7.77,14,31.8,-99,-99
2360,8M71507,1592,2,38,38,38,2010,2011,6,24,1,20.13,79,7.87,14.08,33.1,-99,-99
2360,8M71507,1592,2,38,38,38,2010,2011,8,6,1,20.02,77,7.8,14.08,29.4,-99,-99
2360,8M71507,1592,2,38,38,38,2010,2012,7,14,2,20.03,79.86,8.06,14.97,32.5,-99,-99
2360,8M71507,1592,2,38,38,38,2010,2012,7,28,2,20.09,79,7.95,13.43,32,-99,-99
2360,8M71507,1592,2,38,38,38,2010,2013,5,11,3,19.98,81.43,8.04,13.87,30.9,-99,-99
2360,8M71507,1592,2,38,38,38,2010,2013,5,11,3,19.95,81.31,7.8,13.59,-99,-99,-99
2361,8M71511,1593,1,22,22,22,2010,2011,5,9,1,19.37,80.86,7.61,12.34,32.8,21.1215529732072,15.9505485799078
2361,8M71511,1593,1,22,22,22,2010,2011,5,9,1,19.17,80.71,7.7,12.39,32.7,21.4072417653466,16.2993864915217
2362,8M71512,1594,1,22,22,22,2010,2011,5,9,1,19.02,80.71,7.85,12.86,31.5,18.8114326939763,14.7027208366343
2362,8M71512,1594,1,22,22,22,2010,2011,5,9,1,18.8,80.86,7.79,13.04,30.2,18.9187737446168,14.2520174010559
2363,8M71513,1595,1,22,22,22,2010,2011,5,9,1,19.2,80.86,8.11,13.02,30.4,19.4234394482543,16.9755706826015
2363,8M71513,1595,1,22,22,22,2010,2011,5,9,1,18.3,81.71,8.21,13.19,30.6,19.7906543600761,16.1468263135515
2364,8M71514,1596,1,22,22,22,2010,2011,5,9,1,20.3,83.71,8.02,13.99,31.6,21.1641205817771,14.7027208366343
2364,8M71514,1596,1,22,22,22,2010,2011,5,9,1,20.23,83.86,7.96,13.79,31.6,18.4978377114732,14.8549654997916
2364,8M71514,1596,1,22,22,22,2010,2012,6,4,2,20.26,-99,8.52,14.04,33.2,18.8353391262276,15.0056655967005
2366,8M71520,1597,2,27,27,27,2011,2012,5,11,1,18.31,78.43,8.05,13.64,30.3,-99,-99
2366,8M71520,1597,2,27,27,27,2011,2012,5,11,1,18.33,78,7.37,13.52,-99,-99,-99
2366,8M71520,1597,2,27,27,27,2011,2012,5,11,1,18.24,77.62,8.13,13.65,-99,-99,-99
2367,8M71521,1598,2,22,22,22,2010,2011,5,9,1,19.79,77.86,7.76,14.24,33.8,-99,-99
2369,8M71530,1599,1,26,26,26,2010,2011,5,12,1,20.51,81.71,7.91,13.09,31.5,17.9421291936046,14.7027208366343
2370,8M71531,1600,1,26,26,26,2010,2011,5,12,1,20.1,83.71,7.86,13.84,28.4,19.8360782414267,15.9505485799078
2371,8M71532,1601,1,26,26,26,2010,2011,5,12,1,17.57,81.71,8.61,14.22,34.5,19.0018420159731,14.3621029100895
2374,8M71552,1602,1,26,26,26,2010,2011,5,19,1,16.14,77.86,8.29,12.67,29.3,19.1198849368923,17.3686499187473
2377,8M71585,1603,2,23,22,22,2011,2012,6,14,1,19.94,77,8.12,13.43,31.2,-99,-99
2378,8M71587,1604,2,22,22,22,2011,2012,7,9,1,19.38,76.86,8.31,13.99,30.5,-99,-99
2379,8M71596,1605,2,26,26,26,2010,2011,5,24,1,19.25,78.86,7.49,12.58,34,-99,-99
2386,8M71672,1606,1,24,24,24,2010,2011,5,23,1,19.41,82.03,8.45,13.76,31.7,19.1081134599939,14.7027208366343
2387,8M71673,1607,1,24,24,24,2010,2011,5,23,1,20.39,84.97,7.97,13.72,34.4,22.1510722088119,14.8701042363529
2388,8M71674,1608,1,24,24,24,2010,2011,5,23,1,18.85,77.97,7.85,14.28,32.2,20.1064666214629,16.1607549328613
2388,8M71674,1608,1,24,24,24,2010,2011,6,17,1,19.05,77,7.74,13.83,31.2,19.4234394482543,18.3512942322878
2391,8M71700,1609,2,24,24,24,2010,2011,5,23,1,19.98,78.97,8.22,13.33,30,-99,-99
2396,8M71735,1610,2,24,24,24,2011,2012,8,15,1,20.91,-99,8.49,13.96,33.6,-99,-99
2400,8M71765,1611,2,24,24,24,2010,2011,7,27,1,19.78,78.07,7.75,13.04,32.7,-99,-99
2404,8M71811,1612,2,20,20,20,2010,2011,5,10,1,19.98,75.35,8.16,13.63,40.9,-99,-99
2405,8M71819,1613,2,28,27,27,2011,2012,6,30,1,20.55,78.03,8.15,14.34,37,-99,-99
2405,8M71819,1613,2,28,27,27,2011,2012,7,20,1,20.82,79,8.34,13.81,31.5,-99,-99
2405,8M71819,1613,2,28,27,27,2011,2012,8,4,1,20.85,78.03,8.32,14.25,31.1,-99,-99
2406,8M71823,1614,2,27,27,27,2011,2012,7,21,1,20.82,80,8.26,14.98,37.5,-99,-99
2406,8M71823,1614,2,27,27,27,2011,2013,6,23,2,20.6,-99,8.41,15.3,33.3,-99,-99
2406,8M71823,1614,2,27,27,27,2011,2013,7,20,2,20.57,82,8.5,15.7,34.5,-99,-99
2408,8M71831,1615,1,26,20,20,2011,2012,8,2,1,19.72,76,8.11,13.6,27.9,17.8289091085237,14.7027208366343
2409,8M71834,1616,1,26,26,26,2011,2012,8,9,1,19.13,80.35,8.82,13.91,-99,-99,-99
2410,8M71835,1617,1,26,26,26,2011,2014,6,2,3,19.12,82,8.41,14.1,31.2,20.5929599620841,19.0609548554106
2412,8M71864,1618,1,27,27,27,2010,2011,7,1,1,18.46,80.43,8.04,13.64,29.4,19.7223223784624,17.0020586988753
2414,8M71866,1619,1,27,27,27,2010,2011,7,1,1,19.8,81.43,8.14,14.39,34.2,19.904019694524,18.0296977234783
2414,8M71866,1619,1,27,27,27,2010,2012,6,16,2,19.83,83,8.23,14.68,31.5,20.0392115613364,18.1292581205079
2415,8M71867,1620,1,27,27,27,2011,2012,5,9,1,17.6,79.43,7.99,13.32,27.6,20.4394226924343,17.3686499187473
2415,8M71867,1620,1,27,27,27,2011,2012,5,11,1,17.53,79.43,8.07,13.15,27.4,21.438749963559,16.1328856687203
2415,8M71867,1620,1,27,27,27,2011,2012,5,11,1,17.7,79,8.02,12.68,-99,20.9933322747962,15.3613150478727
2415,8M71867,1620,1,27,27,27,2011,2012,6,16,1,17.62,79,7.75,-99,27.3,19.318902660348,16.7755774863341
2416,8M71872,1621,2,27,27,27,2011,2012,5,9,1,20.32,79.43,8.23,13.91,32.3,-99,-99
2416,8M71872,1621,2,27,27,27,2011,2012,5,9,1,20.37,77.62,8.08,14.05,-99,-99,-99
2416,8M71872,1621,2,27,27,27,2011,2012,5,11,1,20.17,78.43,7.99,13.9,30.2,-99,-99
2416,8M71872,1621,2,27,27,27,2011,2012,5,11,1,20.19,78,7.96,13.98,-99,-99,-99
2416,8M71872,1621,2,27,27,27,2011,2012,6,16,1,20.24,78,8.06,13.94,28.7,-99,-99
2416,8M71872,1621,2,27,27,27,2011,2012,8,3,1,-99,-99,8.35,14.43,29.1,-99,-99
2417,8M71873,1622,1,27,27,27,2011,2012,5,9,1,20.12,82.43,8.15,14.4,33.5,21.3018778514947,17.2255624001076
2417,8M71873,1622,1,27,27,27,2011,2012,5,9,1,20.07,82.62,8.24,14.42,-99,19.9379036009306,17.2255624001076
2417,8M71873,1622,1,27,27,27,2011,2012,6,16,1,20.04,82,7.96,14.28,31,20.3068953806336,18.8353391262276
2417,8M71873,1622,1,27,27,27,2011,2012,7,30,1,20.17,81,8.22,14.45,33.6,18.7874958416496,16.5459964946207
2418,8M71881,1623,1,27,27,27,2011,2012,8,3,1,-99,-99,8.8,14.45,31.9,-99,-99
2418,8M71881,1623,1,27,27,27,2011,2013,5,18,2,19.93,81.73,8.75,14.34,35.2,20.7670411951245,15.0056655967005
2421,8M72001,1624,2,23,23,23,2009,2010,5,15,1,19.01,76.85,7.72,13.03,30.6,-99,-99
2421,8M72001,1624,2,23,23,23,2009,2010,5,23,1,-99,-99,-99,-99,29.7,-99,-99
2422,8M72002,1625,2,34,24,24,2010,2011,6,18,1,18.96,76.97,7.89,11.64,28.9,-99,-99
2425,8M72009,1626,1,28,28,35,2010,2011,8,3,1,20.32,82,8.22,14.98,35.6,20.5382569854406,20.0728672590639
2426,8M72013,1627,2,24,24,24,2009,2010,5,21,1,19.02,77.85,7.78,13.24,27.2,-99,-99
2427,8M72014,1628,1,24,24,24,2009,2010,5,21,1,19.05,79.85,7.92,12.84,31.1,18.8114326939763,14.8701042363529
2429,8M72016,1629,2,23,23,23,2009,2010,5,23,1,20.13,79.07,8.15,13.81,34.3,-99,-99
2430,8M72017,1630,1,23,23,23,2009,2010,5,23,1,18.3,81.07,8.44,13.48,31.7,21.365158553121,18.8592152540873
2431,8M72018,1631,1,23,23,23,2009,2010,5,23,1,20.3,78.07,7.91,13.82,32.8,19.4234394482543,15.3905815354716
2431,8M72018,1631,1,23,23,23,2009,2010,6,27,1,20.08,77,7.84,14.06,32.3,19.4234394482543,17.9044687159379
2432,8M72019,1632,2,23,23,23,2009,2010,5,23,1,19.8,77.07,8.5,13.68,30.9,-99,-99
2433,8M72021,1633,1,24,24,24,2010,2011,6,24,1,19.15,82.71,8.18,12.83,29.5,19.5619528677481,15.9505485799078
2440,8M72036,1634,2,24,24,24,2010,2012,7,26,2,19.71,77.07,8.01,13.61,33.5,-99,-99
2440,8M72036,1634,2,24,24,24,2010,2015,5,24,5,19.79,76,7.81,13.35,32.8,-99,-99
2450,8M72087,1635,1,27,27,34,2010,2011,7,1,1,19.58,80.43,8.15,14.24,31.7,20.2403063217927,19.0018420159731
2450,8M72087,1635,1,27,27,34,2010,2011,8,24,1,19.62,81,8.23,14.58,37.3,21.0682225163871,14.2993006822012
2450,8M72087,1635,1,27,27,34,2010,2012,7,18,2,19.44,79,8.16,14.65,33.4,20.8319466205153,20.2403063217927
2450,8M72087,1635,1,27,27,34,2010,2013,5,7,3,19.52,81.43,8.11,13.94,31.5,21.1108976597396,19.5619528677481
2451,8M72112,1636,2,27,27,34,2010,2011,6,21,1,19.31,75,8.32,13.48,28.2,-99,-99
2453,8M72120,1637,2,24,24,24,2009,2010,6,5,1,19.88,76.07,8,13.15,31.2,-99,-99
2458,8M72136,1638,2,23,23,23,2009,2010,6,9,1,19.96,76.07,8.27,14.11,29.4,-99,-99
2462,8M72168,1639,1,23,23,23,2010,2014,6,22,4,20.17,80.92,8.29,13.43,30,21.9469815692272,15.9505485799078
2466,8M72179,1640,1,23,23,23,2010,2011,6,16,1,18.23,80.71,7.8,13.38,29.9,20.351167042703,15.5650248955792
2466,8M72179,1640,1,23,23,23,2010,2011,6,16,1,18.22,79,7.73,13.13,29.9,20.0728672590639,16.1607549328613
2474,8M72224,1641,2,24,24,24,2010,2011,6,17,1,19.24,79,8.3,13.04,32.5,-99,-99
2479,8M72243,1642,2,24,24,24,2010,2011,5,23,1,19.11,75.97,7.71,13.26,30.3,-99,-99
2480,8M72245,1643,2,23,23,23,2010,2011,6,13,1,18.23,75.97,7.51,13.55,32.1,-99,-99
2486,8M72259,1644,1,24,24,24,2010,2011,5,23,1,19.75,81.03,8.45,13.95,31,19.8360782414267,15.3905815354716
2488,8M72269,1645,2,23,23,23,2010,2011,6,16,1,20.11,81.71,8.2,14.06,-99,-99,-99
2490,8M72272,1646,2,23,23,23,2010,2011,6,16,1,20.35,77,8.11,13.35,31.3,-99,-99
2500,8M72292,1647,1,23,23,23,2010,2011,8,24,1,20.26,79,8.01,13.92,34.3,20.0167429918056,15.0356243634909
2506,8M72323,1648,1,24,24,24,2009,2010,8,2,1,19.33,78.85,7.66,13.73,30.8,19.1198849368923,15.2141381615917
2509,8M72326,1649,2,24,24,24,2009,2010,8,2,1,20.33,76.85,8.14,12.96,34.3,-99,-99
2510,8M72327,1650,2,24,24,24,2010,2011,7,27,1,19.35,77.97,7.94,12.92,31.7,-99,-99
2514,8M72602,1651,2,27,27,27,2009,2010,7,22,1,20.2,80,8.28,14.73,31.4,-99,-99
2514,8M72602,1651,2,27,27,27,2009,2010,8,3,1,20.42,81,8.05,14.58,31.8,-99,-99
2514,8M72602,1651,2,27,27,27,2009,2010,8,3,1,20.33,80,8.14,14.69,32.8,-99,-99
2514,8M72602,1651,2,27,27,27,2009,2011,5,21,2,20.34,79.86,8.01,14.6,35.3,-99,-99
2517,8M72606,1652,1,27,27,27,2010,2012,6,8,2,19.71,85.03,8.83,13.78,31.4,17.6258333136337,15.3905815354716
2519,8M72609,1653,2,27,27,27,2010,2011,7,1,1,18.53,78.43,7.68,13.77,29.2,-99,-99
2519,8M72609,1653,2,27,27,27,2010,2012,5,11,2,18.63,79.43,7.68,13.45,35,-99,-99
2519,8M72609,1653,2,27,27,27,2010,2012,5,11,2,18.59,78,7.82,13.34,-99,-99,-99
2520,8M72610,1654,1,28,28,28,2010,2011,8,17,1,18.25,78,8.2,13.82,29.7,19.0018420159731,15.521597855891
2521,8M72611,1655,1,28,28,28,2010,2011,8,3,1,19.28,76,8.52,13.3,31.9,19.5043584872715,16.7889844838811
2523,8M72617,1656,2,26,26,26,2010,2011,6,16,1,20.16,77,7.79,13.56,29.5,-99,-99
2524,8M72618,1657,2,26,26,26,2009,2010,7,29,1,19.99,75,8.04,14.31,32.5,-99,-99
2525,8M72621,1658,1,26,26,26,2010,2011,5,5,1,18.23,80.86,7.69,12.32,30.4,20.5382569854406,15.9505485799078
2525,8M72621,1658,1,26,26,26,2010,2011,5,5,1,18.61,80.71,7.42,12.47,30,20.5929599620841,15.9505485799078
2527,8M72631,1659,2,20,20,20,2009,2010,7,30,1,18.84,78,8.06,13.41,27.5,-99,-99
2528,8M72633,1660,1,28,28,28,2010,2011,8,10,1,18.28,81.71,7.92,13.3,33.3,18.424711666672,15.2141381615917
2529,8M72638,1661,1,28,28,28,2010,2011,8,3,1,20.49,82.71,8.23,14.34,32.8,-99,18.3144751494549
2530,8M72640,1662,2,28,28,28,2010,2011,7,27,1,19.96,78.71,8.42,14.79,31.2,-99,-99
2530,8M72640,1662,2,28,28,28,2010,2011,8,10,1,19.72,79.71,8.73,14.23,32,-99,-99
2530,8M72640,1662,2,28,28,28,2010,2012,7,27,2,19.9,80,8.28,14.13,31,-99,-99
2532,8M72644,1663,2,26,26,26,2010,2011,5,19,1,19.16,80.86,8.37,13.77,32.4,-99,-99
2533,8M72646,1664,1,26,26,26,2010,2011,8,9,1,17.68,81,7.81,13.45,28.9,20.6801837516014,17.2124954611468
2535,8M72648,1665,1,26,26,26,2010,2011,5,5,1,19.47,82.86,7.58,12.2,33.3,19.5043584872715,16.1328856687203
2535,8M72648,1665,1,26,26,26,2010,2011,5,5,1,19.4,83.71,7.25,12.5,33.2,20.3068953806336,15.0356243634909
2535,8M72648,1665,1,26,26,26,2010,2011,5,19,1,19.55,82.86,7.81,12.51,32,18.8114326939763,15.1993420910249
2536,8M72649,1666,2,26,26,26,2010,2011,5,19,1,18.98,77.86,8.1,13.7,33.4,-99,-99
2536,8M72649,1666,2,26,26,26,2010,2011,6,16,1,19.12,78,7.87,13.36,32.5,-99,-99
2536,8M72649,1666,2,26,26,26,2010,2011,7,7,1,19,78.43,8.1,13.64,33.2,-99,-99
2536,8M72649,1666,2,26,26,26,2010,2012,5,10,2,19,79.43,8.5,13.73,32.2,-99,-99
2536,8M72649,1666,2,26,26,26,2010,2012,5,10,2,18.93,77.62,8.28,13.83,-99,-99,-99
2537,8M72653,1667,2,20,20,20,2010,2011,7,22,1,18.36,78.43,8.22,13.8,31.5,-99,-99
2537,8M72653,1667,2,20,20,20,2010,2012,6,26,2,18.31,79.62,8.11,13.96,36.5,-99,-99
2538,8M72654,1668,1,20,20,20,2010,2011,7,22,1,18.82,80.43,8.42,13.74,31.4,19.1198849368923,16.491512968797
2538,8M72654,1668,1,20,20,20,2010,2011,8,9,1,18.8,80,8.15,13.61,31.7,19.5043584872715,15.5650248955792
2539,8M72656,1669,2,20,20,20,2010,2012,6,26,2,19.75,78.62,8.26,-99,32.2,-99,-99
2540,8M72659,1670,1,20,20,20,2010,2011,5,10,1,17.5,79.86,8.11,13.24,30.1,19.318902660348,14.7027208366343
2540,8M72659,1670,1,20,20,20,2010,2011,5,10,1,17.53,80.71,8,13.01,29.8,19.318902660348,14.8549654997916
2540,8M72659,1670,1,20,20,20,2010,2012,6,26,2,17.24,80.62,7.98,14.33,28.6,19.8360782414267,16.3131848515242
2542,8M72664,1671,1,27,27,27,2010,2011,6,8,1,18.99,79.03,8.23,14.56,29.6,19.0963347268527,14.3934012658579
2543,8M72666,1672,2,27,27,27,2010,2011,6,14,1,18.34,77,8.18,14.47,27.6,-99,-99
2543,8M72666,1672,2,27,27,27,2010,2013,5,8,3,18.42,79.43,8.12,13.67,31.4,-99,-99
2543,8M72666,1672,2,27,27,27,2010,2013,6,21,3,18.43,78.86,8.33,14.59,27.4,-99,-99
2545,8M72673,1673,1,26,26,26,2010,2011,5,5,1,19.9,81.86,8.26,13.91,34.9,19.7223223784624,14.2362214087868
2545,8M72673,1673,1,26,26,26,2010,2011,8,11,1,19.77,81.71,8.52,13.81,33.4,18.8592152540873,15.680242345066
2547,8M72675,1674,2,27,27,27,2010,2011,7,1,1,20.2,80.43,8.72,13.04,30.5,-99,-99
2549,8M72678,1675,2,27,27,27,2010,2012,5,11,2,19.09,80.43,8.36,13.7,31.4,-99,-99
2549,8M72678,1675,2,27,27,27,2010,2012,5,11,2,19.13,81,8.26,14.08,-99,-99,-99
2549,8M72678,1675,2,27,27,27,2010,2012,5,11,2,19.23,80.62,8.56,13.17,-99,-99,-99
2549,8M72678,1675,2,27,27,27,2010,2013,5,7,3,19.1,80.43,8.16,13.52,32.7,-99,-99
2550,8M72679,1676,1,27,27,27,2010,2011,7,1,1,18.67,80.43,8.52,14.14,29.3,19.5158909609579,16.3682619724881
2553,8M72707,1677,2,28,28,28,2010,2011,8,3,1,17.82,75,8.04,13.44,26.2,-99,-99
2553,8M72707,1677,2,28,28,28,2010,2011,8,17,1,17.84,76,7.87,13.22,26,-99,-99
2554,8M72708,1678,2,28,28,28,2010,2011,8,10,1,18.88,76.71,8.37,14.41,28,-99,-99
2554,8M72708,1678,2,28,28,28,2010,2011,8,17,1,18.99,75,7.81,13.51,28.3,-99,-99
2557,8M72722,1679,2,27,27,27,2010,2011,6,15,1,19.28,78,7.5,13.65,32.1,-99,-99
2559,8M72736,1680,1,26,26,26,2010,2011,5,12,1,20.31,84.71,7.66,14.05,35,18.2282747400844,14.7027208366343
2560,8M72737,1681,2,26,26,26,2010,2011,5,19,1,20.24,82.86,7.78,13.71,36.1,-99,-99
2561,8M72739,1682,2,26,26,26,2010,2011,6,20,1,20.05,76,7.98,13.36,31.4,-99,-99
2561,8M72739,1682,2,26,26,26,2010,2011,8,11,1,19.88,77.71,8.28,13.74,31.6,-99,-99
2563,8M72745,1683,2,22,22,22,2010,2011,8,1,1,19.01,78.71,8.25,13.25,31.9,-99,-99
2564,8M72749,1684,2,22,22,22,2010,2011,5,9,1,19.82,77.86,7.91,12.98,32.9,-99,-99
2564,8M72749,1684,2,22,22,22,2010,2011,5,9,1,19.67,77.71,8.15,12.85,31.5,-99,-99
2565,8M72752,1685,1,22,22,22,2010,2011,5,9,1,19.43,80.86,8.07,13.49,31.3,19.4234394482543,15.3905815354716
2565,8M72752,1685,1,22,22,22,2010,2011,5,9,1,19.46,80.71,7.99,13.55,31.2,19.7223223784624,16.5459964946207
2567,8M72764,1686,1,28,28,28,2010,2011,8,17,1,19.63,81,8.16,14.4,34.4,18.9187737446168,14.8094564383707
2568,8M72766,1687,1,28,28,28,2010,2011,8,10,1,19.72,81.71,8.33,14.04,33.8,20.1064666214629,15.9646484458631
2568,8M72766,1687,1,28,28,28,2010,2011,8,25,1,19.75,79,7.85,13.62,33.4,20.0728672590639,15.5650248955792
2568,8M72766,1687,1,28,28,28,2010,2012,8,4,2,19.53,81.03,8.26,13.49,31.4,20.1176539387673,18.3757993023433
2568,8M72766,1687,1,28,28,28,2010,2013,5,15,3,19.58,83.43,7.98,13.37,31,19.7109106841871,17.4462030253004
2568,8M72766,1687,1,28,28,28,2010,2014,5,7,4,19.55,83.73,8.13,13.79,31.5,20.0728672590639,14.8549654997916
2570,8M72786,1688,1,38,38,38,2010,2011,5,7,1,19.23,79.86,8.14,13.94,31.1,19.8360782414267,15.3905815354716
2570,8M72786,1688,1,38,38,38,2010,2011,5,7,1,19.12,79.71,7.86,13.98,30.4,19.5158909609579,15.3905815354716
2570,8M72786,1688,1,38,38,38,2010,2011,7,13,1,19.36,80,8.2,14.4,31.5,19.0018420159731,15.0356243634909
2571,8M72792,1689,1,28,28,28,2010,2012,8,4,2,19.12,80.03,8.6,13.85,32,16.9224702688467,14.3621029100895
2573,8M72797,1690,1,28,28,28,2010,2011,8,3,1,19.65,79,8.22,14.21,30.5,17.9044687159379,15.2141381615917
2574,8M72805,1691,2,26,26,26,2010,2011,6,20,1,18.58,80,7.79,13.84,29.3,-99,-99
2575,8M72806,1692,1,26,26,26,2010,2011,7,21,1,19.55,84,8.33,13.66,34.6,20.3732667974481,16.7755774863341
2575,8M72806,1692,1,26,26,26,2010,2015,5,20,5,19.5,86.5,8.46,14.03,33.4,21.9469815692272,15.9646484458631
2576,8M72809,1693,1,26,26,26,2010,2011,5,12,1,19.88,83.71,8.21,14.35,-99,-99,-99
2578,8M72811,1694,2,26,26,26,2010,2011,6,16,1,18.66,78,8.24,13.63,30.1,-99,-99
2580,8M72818,1695,1,27,20,20,2010,2011,5,8,1,18.69,78.71,8.17,14.87,32,19.3305457760509,14.8549654997916
2580,8M72818,1695,1,27,20,20,2010,2011,5,8,1,18.49,80.86,8.34,14.98,32,20.0167429918056,15.0056655967005
2580,8M72818,1695,1,27,20,20,2010,2011,7,1,1,18.52,79.43,8.45,15,29.9,19.318902660348,15.5794736753204
2580,8M72818,1695,1,27,20,20,2010,2011,7,30,1,18.1,81.71,8.39,14.91,30.2,19.7223223784624,15.5650248955792
2580,8M72818,1695,1,27,20,20,2010,2011,8,12,1,18.45,80.71,8.87,15.39,33.1,19.2839311344964,15.5650248955792
2580,8M72818,1695,1,27,20,20,2010,2012,5,11,2,18.47,80.43,8.58,15.02,31.6,20.8966504492945,15.9646484458631
2580,8M72818,1695,1,27,20,20,2010,2012,5,11,2,18.52,80,8.44,15.35,-99,20.5382569854406,15.0356243634909
2580,8M72818,1695,1,27,20,20,2010,2014,8,10,4,18.43,81,8.48,15.1,30.5,20.0167429918056,16.5731710906513
2580,8M72818,1695,1,27,20,20,2010,2015,5,6,5,18.61,82.73,8.38,15.08,31.8,19.8360782414267,15.0056655967005
2580,8M72818,1695,1,27,20,20,2010,2015,5,21,5,18.52,81.5,8.46,14.98,29.5,20.0728672590639,15.1993420910249
2580,8M72818,1695,1,27,20,20,2010,2015,8,9,5,18.54,81.5,8.57,14.73,30,20.1064666214629,15.3613150478727
2581,8M72832,1696,1,28,28,28,2010,2011,8,10,1,19.09,79.71,7.31,13.55,33,19.6308430791956,15.7661028792787
2582,8M72848,1697,2,28,28,28,2009,2010,6,14,1,18.88,78.03,8.27,13.91,35,-99,-99
2582,8M72848,1697,2,28,28,28,2009,2010,6,19,1,18.93,79,7.87,14.01,29.5,-99,-99
2582,8M72848,1697,2,28,28,28,2009,2010,6,19,1,19.01,78,7.63,14.13,29.5,-99,-99
2582,8M72848,1697,2,28,28,28,2009,2010,6,19,1,18.76,77,7.66,14.12,29.5,-99,-99
2582,8M72848,1697,2,28,28,28,2009,2011,8,3,2,18.76,79.71,8.15,13.92,30.3,-99,-99
2586,8M72859,1698,1,38,38,38,2009,2010,6,16,1,19.37,84.03,8.57,13.46,31.5,19.4234394482543,14.1887279204304
2587,8M72863,1699,2,26,26,26,2010,2011,5,19,1,20.02,80.86,8.03,12.22,33.5,-99,-99
2587,8M72863,1699,2,26,26,26,2010,2012,7,26,2,20.22,77,8.23,12.36,29.8,-99,-99
2587,8M72863,1699,2,26,26,26,2010,2013,6,20,3,21.15,79.31,8.32,12.58,32.2,-99,-99
2588,8M72864,1700,1,26,26,26,2010,2013,5,20,3,19.85,82.92,8.53,13.29,30.9,20.5710962274741,15.3905815354716
2589,8M72867,1701,2,28,28,28,2009,2010,6,19,1,20.57,79,7.94,14.34,33,-99,-99
2589,8M72867,1701,2,28,28,28,2009,2010,6,19,1,20.45,79,8.24,15.02,33,-99,-99
2589,8M72867,1701,2,28,28,28,2009,2010,6,19,1,20.52,80,8.13,14.35,33,-99,-99
2589,8M72867,1701,2,28,28,28,2009,2010,7,27,1,20.57,78,7.99,-99,30,-99,-99
2589,8M72867,1701,2,28,28,28,2009,2010,8,10,1,20.56,79,8.13,13.67,31.9,-99,-99
2589,8M72867,1701,2,28,28,28,2009,2011,7,27,2,20.48,78.71,8.26,13.7,33,-99,-99
2590,8M72877,1702,2,27,27,27,2009,2010,6,22,1,19.59,80,8.6,13.78,33,-99,-99
2590,8M72877,1702,2,27,27,27,2009,2010,6,22,1,19.57,79.86,8.6,13.95,33.5,-99,-99
2591,8M72878,1703,1,27,27,27,2009,2010,6,22,1,20.65,82.86,8.62,14.38,33.4,20.2403063217927,17.4203903515392
2591,8M72878,1703,1,27,27,27,2009,2012,6,8,3,20.02,84.03,8.66,13.61,33,20.3068953806336,15.1993420910249
2592,8M72879,1704,2,28,28,28,2009,2010,6,23,1,19.3,77.86,8.67,14.06,30.5,-99,-99
2592,8M72879,1704,2,28,28,28,2009,2010,6,23,1,19.18,79,8.54,14.01,30,-99,-99
2593,8M72881,1705,1,27,27,27,2009,2010,6,25,1,20.14,81,8.31,15.16,34,18.3144751494549,16.1328856687203
2593,8M72881,1705,1,27,27,27,2009,2010,7,21,1,20.05,82.35,8.26,14.24,31.5,17.8793176603583,13.964956140282
2593,8M72881,1705,1,27,27,27,2009,2010,8,14,1,19.93,83,8.18,14.29,31,18.424711666672,16.1328856687203
