IID FROH FGRM gen_het pruned_gen_het adsex fiflok laflok hatchyear presumedhatchyear firstyear lastyear minadyear maxadyear age1tarsus age1wing age1billD age1billL age1mass age1totba age1visba
8681002 0.00547310718266613 0.0141431 0.336815500333869 0.33889731917046 1 26 26 NA 1997 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681003 0.00270966290557795 0.00956982 0.340200380889294 0.339340225659015 1 26 26 NA 1997 1997 2000 1998 2000 20 80.25 7.93 13.41 30.93 20.31 14.34
8681005 0.0485361574237586 0.0655852 0.322796443178619 0.320082305914894 1 26 26 NA 1997 1997 2000 1998 2000 19.45 79.33 7.97 12.87 31.02 18.75 14.09
8681008 0 0.0110029 0.340021976444344 0.340199402803786 2 20 20 NA 1997 1997 2002 1998 2002 20.27 79.28 8.11 14.05 33.87 NA NA
8681009 0.038142688755944 0.0615431 0.325387536987148 0.320768880416997 2 20 20 NA 1997 1997 2000 1998 2000 19.33 77.86 8.01 13.54 37.05 NA NA
8681012 0.00889683803794626 0.0162529 0.340498050003867 0.336444969615125 1 27 27 NA 1997 1997 1999 1998 1999 19.4 83.47 7.98 13.38 30.46 19.63 14.29
8681017 0.00491546431961263 0.0217762 0.332246064860808 0.334468802698145 1 21 26 NA 1997 1997 2000 1998 2000 NA NA NA NA NA NA NA
8681020 0.00681232892030945 0.0180694 0.329878301183873 0.334449175766263 2 21 30 NA 1997 1997 2001 1998 2001 NA NA NA NA NA NA NA
8681024 0.00242762770916827 0.0122422 0.337186514968341 0.340848515519568 1 27 27 NA 1997 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681025 0 0.0057804 0.336069422272795 0.342222747335286 2 27 27 NA 1997 1997 1998 1998 1998 19.8 80 8.2 14.4 36.3 NA NA
8681027 0.00218755728617888 -0.150148 0.405051605504587 0.408806241690574 1 27 27 NA 1997 1997 1998 1998 1998 20 81.25 8.33 13.91 29.83 20.11 14.88
8681028 0.00833863768506613 0.00103212 0.33990400529626 0.338721231070023 2 27 27 NA 1997 1997 2000 1998 2000 17.7 76.13 7.83 13.32 29.09 NA NA
8681029 0.00932587564981725 0.000901653 0.335901352637754 0.339123815967524 2 27 27 NA 1997 1997 2001 1998 2001 19.68 77.35 8.21 13.99 31.64 NA NA
8681032 0.0072943062033642 0.00516909 0.339567249590261 0.33832456495346 1 27 27 NA 1997 1997 1998 1998 1998 19.1 79 7.7 13.3 29.6 21.95 15.01
8681033 0.00581609460012075 -0.000407187 0.340923787784158 0.339794100010979 1 27 27 NA 1997 1997 1998 1998 1998 18 84 8.2 14.1 31.3 21.07 18.62
8681034 0.00466661616464708 0.00959363 0.337405635594392 0.33961148149087 2 27 27 NA 1997 1997 2000 1998 2000 16.56 78.24 7.98 13.35 33.11 NA NA
8681037 0.00228163096162951 0.00371089 0.337413264572105 0.337366921197054 1 27 27 NA 1997 1997 2001 1998 2001 20.06 81.55 8.21 13.66 33.59 19.23 17.41
8681038 0.0549319867877097 0.0672091 0.313402552024591 0.314911665554213 1 27 27 NA 1997 1997 2001 1998 2001 18.17 78.04 8.4 14.14 28.87 19.98 15.23
8681039 0 0.00895947 0.333765330811803 0.338570760532245 2 27 27 NA 1997 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681040 0.0118192215714895 0.0248824 0.332344885472577 0.33344018896575 1 27 26 NA 1997 1997 1999 1998 1999 19.11 81.68 8.34 14.25 32 19.66 16.61
8681041 0.106614354444817 0.120095 0.29140638376608 0.298455696202532 1 27 27 NA 1997 1997 1998 1998 1998 18.4 79.25 7.93 12.91 27.93 18.88 14.51
8681042 0.00219833542282707 0.0181694 0.336558053241009 0.337205966724039 2 27 27 NA 1997 1997 1999 1998 1999 19.69 80.49 8.45 14.35 32 NA NA
8681044 0.0876345586413164 0.125038 0.294872573653257 0.295175334975868 2 27 27 NA 1997 1997 1999 1998 1999 17.4 75.25 7.27 13.06 30.84 NA NA
8681052 0.0158316179589991 -0.0101867 0.339514892020437 0.340785136855238 1 26 26 NA 1997 1998 2001 1998 2001 20.49 81.62 8.1 14.02 31.69 20.06 16.1
8681053 0.00811089762530103 0.0198309 0.335456030372594 0.33596041673691 2 26 26 NA 1997 1998 1999 1998 1999 18.4 77 7.5 13.6 33.3 NA NA
8681054 0.0162155207572592 0.0180201 0.332292120817444 0.333159088418053 2 26 26 NA 1997 1998 2002 1998 2002 20.18 78.21 8.31 13.87 33.54 NA NA
8681055 0.00234157751475189 0.012119 0.337837539223052 0.336388881854937 2 28 28 NA 1997 1998 1998 1998 1998 19.6 77 8 14.4 35.4 NA NA
8681056 0.00788941019653265 0.0176792 0.332442609690106 0.335615795891567 2 28 28 NA 1997 1998 1999 1998 1999 19 76 7.8 13.7 35.3 NA NA
8681057 0.0289913292842082 0.0359378 0.330180229986732 0.328261879619852 1 28 28 NA 1997 1998 1998 1998 1998 18.8 77 8.3 14 33.7 20.02 16.49
8681058 0.00661434351364413 0.0238376 0.333281799559386 0.337334458034585 2 28 29 NA 1997 1998 1998 1998 1998 19.7 78.12 7.98 13.58 31.82 NA NA
8681059 0.126072498381913 0.173754 0.27347252820246 0.276463073109237 1 28 28 NA 1997 1998 2000 1998 2000 19.69 78.11 8.39 13.57 33.99 19.41 15.41
8681073 0.0027801689718871 0.0137194 0.337051106497637 0.33843700966746 2 27 27 1998 NA 1998 2000 1999 2000 17.44 77.03 7.71 12.93 33.48 NA NA
8681074 0 0.0301308 0.340196568382475 0.338321040883359 1 27 27 NA 1997 1998 1998 1998 1998 19.2 82.25 8.13 13.21 31.43 19.75 16.51
8681075 0.00218869412817828 0.0154953 0.340129211961778 0.336604563957907 2 27 27 NA 1997 1998 1999 1998 1999 19.25 77.62 7.63 13.68 30.97 NA NA
8681076 0.01614807541941 0.0284151 0.330562826138684 0.333671596857532 2 27 27 NA 1997 1998 1998 1998 1998 18.4 77 7.9 13.2 28.7 NA NA
8681077 0 0.000787521 0.34312215320911 0.340542364303488 2 27 27 NA 1997 1998 1998 1998 1998 20.4 78.12 8.23 13.33 33.22 NA NA
8681079 0.00612619011780416 0.0214054 0.332176584681185 0.33249738237579 1 27 27 1998 NA 1998 1999 1999 1999 NA NA NA NA NA NA NA
8681081 0.00248238195508184 0.0157895 0.338901950395708 0.334755480607083 1 27 27 1998 NA 1998 2000 1999 2000 19.45 81.12 7.78 14.65 32.14 21.18 18.23
8681095 0.00676345564550818 -0.000834637 0.336085478387567 0.339069653712869 1 27 27 NA 1997 1998 2003 1998 2003 20.53 80.68 8.21 13.79 31.99 20.74 17.32
8681097 0.0268796452703164 0.0283279 0.331961348706928 0.328093871348979 2 28 28 NA 1997 1998 1998 1998 1998 20.25 76.25 8.02 13.06 36.59 NA NA
8681098 0 0.0200952 0.335001297919463 0.339135791010269 2 28 28 NA 1997 1998 1998 1998 1998 18.2 78.25 7.37 12.76 35.14 NA NA
8681101 0 -0.0370558 0.36448124070781 0.367128907120881 2 28 28 NA 1996 1997 2002 1997 2002 NA NA NA NA NA NA NA
8681103 0.00859632915904627 0.0347483 0.32580307088317 0.328873675023936 1 26 27 1997 NA 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681109 0.00262548194175674 0.0149803 0.336382501867685 0.337784016438495 1 26 26 1997 NA 1997 2000 1998 2000 NA NA NA NA NA NA NA
8681121 0.049518214012474 0.0805028 0.310799670239077 0.312775851864378 1 28 28 1997 NA 1997 1999 1998 1999 NA NA NA NA NA NA NA
8681132 0.0105988435474761 0.0142322 0.339301789984702 0.338764386243208 2 27 27 1997 NA 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681147 0 -0.001364 0.340450448450404 0.339721077009213 1 28 27 1997 NA 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681169 0 0.0221553 0.326610455684188 0.331259536514841 2 26 26 1997 NA 1997 2001 1998 2001 20.62 76.22 7.71 13.4 32.27 NA NA
8681175 0.0134076303304636 0.0384592 0.325510830095451 0.328148091848023 1 26 26 1997 NA 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681180 0.0692100664298319 0.125044 0.297706845213433 0.301126724901886 1 26 27 1997 NA 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681181 0.0282077827984656 0.0370021 0.330693124032722 0.328246144490802 1 26 27 1997 NA 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681183 0.0958475862166215 0.134973 0.294378869808726 0.294824079465951 2 26 26 1997 NA 1997 2000 1998 2000 19.99 77.26 8.05 13.34 34.64 NA NA
8681184 0.0630641236822881 0.0818936 0.321869410647647 0.314311258054721 2 26 26 1997 NA 1997 2001 1998 2001 19.42 80.27 8.24 13.78 32.3 NA NA
8681190 0.115862782733425 0.138311 0.297569296846103 0.294080933825886 2 26 26 1997 NA 1997 1998 1998 1998 19.9 77 8.1 13.5 30.9 NA NA
8681195 0.00316656407760739 0.00974831 0.339942481057464 0.33990755528515 NA 27 27 1997 NA 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681200 0.0410182431440502 0.0507327 0.324202299408865 0.325633954849428 2 26 26 1997 NA 1997 2001 1998 2001 20.38 80.34 7.97 13.81 35.82 NA NA
8681207 0.0530081003271809 0.0781323 0.322658914171701 0.318907509814682 2 35 20 NA 1997 1997 2000 1998 2000 NA NA NA NA NA NA NA
8681208 0.00241446657679056 0.0165508 0.343670648501844 0.34108043379265 1 35 28 NA 1997 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681214 0.0373209924761829 0.0737288 0.324664276599623 0.317673075949153 2 35 20 NA 1997 1997 2000 1998 2000 NA NA NA NA NA NA NA
8681251 0.0109323755002241 0.0288059 0.331437147223862 0.331501260252725 1 26 26 1997 NA 1997 2002 1998 2002 20.22 80.65 8.33 14.13 30.5 19.55 15.82
8681253 0.00816647170919494 0.0222986 0.333868626834208 0.333636846498217 2 26 26 1997 NA 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681254 0.00555072944264463 0.012561 0.336579417801417 0.335505188007316 2 26 26 1997 NA 1997 1999 1998 1999 19.6 77 8.1 13.1 33.2 NA NA
8681258 0.0528782379910952 0.0777238 0.321185729739276 0.315550721338291 2 26 26 1997 NA 1997 2001 1998 2001 19.17 78.98 8.15 14.53 34.37 NA NA
8681259 0.00790923934448379 0.0207444 0.333281797852075 0.33504036986729 1 20 20 1997 NA 1997 2000 1998 2000 19.59 80.11 7.76 12.83 30.58 20.81 18.15
8681260 0 0.00936179 0.336541539276608 0.338605247184191 2 20 20 1997 NA 1997 2001 1998 2001 19.21 78.62 8.05 13.26 33.5 NA NA
8681261 0.00503864770895183 0.00542475 0.33853132035492 0.33930678714724 2 20 20 1997 NA 1997 2001 1998 2001 19.28 80.3 8.23 13.35 35.96 NA NA
8681268 0.0108970459488581 0.0135769 0.329733318579175 0.33646716661453 1 27 27 1997 NA 1997 1999 1998 1999 16.3 79.25 8.03 13.61 28.93 20.2 14.88
8681272 0.0111071649576324 0.0130476 0.334500140789859 0.337624104800547 1 27 27 1997 NA 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681308 0 -0.0791645 0.362449465739776 0.363939388637119 2 26 26 1997 NA 1997 2000 1998 2000 19.8 77 8.2 13.9 32.3 NA NA
8681309 0.015813472211701 0.0358004 0.329400462669015 0.328263528617824 1 26 26 1997 NA 1997 2002 1998 2002 20.13 81.13 8.07 14.14 31.62 20.01 15.33
8681317 0 0.014635 0.341095156865018 0.339471286861462 2 27 27 1997 NA 1997 2000 1998 2000 19.49 79.72 7.96 13.66 33.82 NA NA
8681319 0.00910468336272179 0.0244421 0.335048160516656 0.33850798121274 1 27 27 1997 NA 1997 1999 1998 1999 NA NA NA NA NA NA NA
8681320 0 -0.0226894 0.362599267040721 0.361217543171814 2 28 28 NA 1996 1997 1999 1997 1999 NA NA NA NA NA NA NA
8681321 0.024306884376282 0.0474306 0.324773063586368 0.324784666391085 1 28 28 1997 NA 1997 2000 1998 2000 NA NA NA NA NA NA NA
8681322 0.0155207353968546 0.13285 0.289370588433957 0.293822463612185 1 28 28 1997 NA 1997 2001 1998 2001 NA NA NA NA NA NA NA
8681342 0.020599249093997 0.0234987 0.334883154550386 0.334827734966461 2 28 28 1997 NA 1997 1999 1998 1999 NA NA NA NA NA NA NA
8681352 0.0028379839462606 0.00726599 0.34087051708029 0.341937881693091 1 28 28 NA 1997 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681355 0.00757581670346646 0.0217462 0.335026249399659 0.335829706844786 1 27 27 1997 NA 1997 1998 1998 1998 19.4 81.25 8.83 14.41 31.83 19.28 16.22
8681356 0.00741040619255327 0.0201179 0.335495204843771 0.334242089181866 2 27 27 1997 NA 1997 1998 1998 1998 20 78.55 7.61 14.58 30.18 NA NA
8681361 0 -0.175897 0.405585547546521 0.406395418207851 2 26 26 1997 NA 1997 2000 1998 2000 20.03 79.84 8.12 14.63 37.47 NA NA
8681369 0.00322715556994098 0.0227689 0.338546615693987 0.336439211714563 1 27 27 1997 NA 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681370 0 0.0170869 0.338267704357528 0.33778662998253 1 27 27 1997 NA 1997 1999 1998 1999 19.7 81 7.7 14.1 35.4 20.46 16.57
8681371 0.00333985596430491 0.0250461 0.338439188218788 0.337038537499367 2 27 27 1997 NA 1997 1998 1998 1998 18.9 80.25 7.97 13.66 27.44 NA NA
8681374 0.08818177316526 0.134336 0.297560356202349 0.2948916930967 1 26 26 1997 NA 1997 2002 1998 2002 19.66 80.68 8.54 14.17 30.9 19.16 14.98
8681397 0.0220973663634031 0.0511842 0.324737829782537 0.328788606986568 1 332 27 NA 1997 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681403 0.00669032609766194 0.0235615 0.33503518697392 0.337316579524372 1 29 27 1997 NA 1997 2002 1998 2002 NA NA NA NA NA NA NA
8681409 0.0160166827190943 0.0320086 0.332624638289413 0.328205690755054 2 27 27 1997 NA 1997 1998 1998 1998 19.3 80.25 8.37 14.96 43.04 NA NA
8681413 0.109134864331571 0.160529 0.286534487141231 0.288359877721292 2 27 27 1997 NA 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681414 0.0693840907051251 0.128687 0.301190647124444 0.297693495708535 2 27 27 1997 NA 1997 1998 1998 1998 18.7 78.25 8.37 14.66 30.94 NA NA
8681415 0.151284155953297 0.19988 0.274253999491426 0.272302571554084 2 27 27 1997 NA 1997 1999 1998 1999 18.66 77.45 7.74 13.51 33.32 NA NA
8681416 0.240494552504556 0.299772 0.237968669535027 0.237809058667186 2 27 27 1997 NA 1997 1999 1998 1999 NA NA NA NA NA NA NA
8681419 0.00276894265714299 0.00576622 0.33915829006959 0.339000784724039 2 20 20 1997 NA 1997 2002 1998 2002 19.68 77.47 8.27 13.78 35.53 NA NA
8681420 0.0954394162141434 0.110952 0.301923883992667 0.302395234841007 2 20 20 1997 NA 1997 2002 1998 2002 18.66 80.03 7.97 13.09 35.11 NA NA
8681422 0.0865351012538165 0.115296 0.300882949726601 0.300452825087862 1 20 20 1997 NA 1997 1998 1998 1998 19.5 77.62 8.37 13.05 33.47 20.67 16.83
8681423 0.0826642635575787 0.143903 0.295522437876537 0.29784578284608 1 20 20 NA 1997 1997 1999 1998 1999 20.08 81.06 8.05 13.62 32.55 20.11 16.21
8681434 0.0894224613088396 0.152962 0.292469661568374 0.292557366257922 1 29 28 1997 NA 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681436 0 0.015172 0.336133757081664 0.340252852401422 2 29 28 1997 NA 1997 1999 1998 1999 NA NA NA NA NA NA NA
8681438 0 -0.0295532 0.362112663574868 0.364231415106264 1 28 28 1997 NA 1997 1999 1998 1999 NA NA NA NA NA NA NA
8681447 0.00471007850877811 0.0113173 0.340013470690207 0.336524350129046 2 27 27 1997 NA 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681452 0 -0.152341 0.397413520447011 0.395425742043312 1 27 27 1997 NA 1997 1998 1998 1998 19.1 79.25 8.03 13.81 30.83 20.5 14.88
8681454 0.00247349491137497 0.00935351 0.333426398490111 0.334124092262794 1 27 27 1997 NA 1997 1999 1998 1999 17.96 80.79 7.84 14.41 28.3 20.94 17.78
8681462 0.0121096628399909 0.00183148 0.341865181329399 0.339168545588123 1 27 27 1997 NA 1997 2000 1998 2000 18.81 81.54 7.88 14.24 30.5 20.63 17.14
8681464 0.138656464821463 0.199465 0.27189767869914 0.269349425365291 2 27 27 NA 1996 1997 1998 1997 1998 NA NA NA NA NA NA NA
8681466 0.00642598847045452 0.023164 0.340241068110339 0.337955820774069 1 27 27 NA 1997 1997 1998 1998 1998 18.4 82.25 8.33 13.51 31.83 20.11 16.14
8681468 0 0.0105719 0.339613245912524 0.342069443622499 2 27 28 1997 NA 1997 1998 1998 1998 NA NA NA NA NA NA NA
8681469 0.00921673881787452 0.0255705 0.333699819887513 0.334675649208118 1 27 27 1997 NA 1997 1998 1998 1998 20.5 82.25 8.03 13.01 32.23 19.38 15.87
8730413 0.0149158042790951 0.0185559 0.339154873584416 0.335222958951258 2 26 26 1998 NA 1998 1999 1999 1999 20 77.41 8.15 13.77 33.68 NA NA
8730417 0.0133238975447383 0.0169527 0.337193207521691 0.338886743058238 2 26 26 NA 1997 1998 2001 1998 2001 19.24 77.44 8.04 14.25 30.07 NA NA
8730418 0.00553493389755676 0.00655586 0.342306949540652 0.338011548025456 2 26 27 1998 NA 1998 1999 1999 1999 19.2 79 8.2 13.6 31.75 NA NA
8730421 0.018956949651782 0.0218401 0.330403140754156 0.334584690141558 1 26 26 1998 NA 1998 1999 1999 1999 20.3 81.5 7.98 13.15 31 20.33 15.96
8730431 0.00529300517514527 0.0136009 0.346601952469299 0.340880333372699 2 27 27 1998 NA 1998 2000 1999 2000 NA NA NA NA NA NA NA
8730436 0.00264087303344097 0.0121901 0.34133525084352 0.338834803772437 2 27 27 NA 1997 1998 1998 1998 1998 19.1 86.25 7.37 13.16 30.74 NA NA
8730437 0.0310566651242781 0.0743899 0.320308417553339 0.323116914007085 1 27 27 NA 1997 1998 1999 1998 1999 19.5 82.94 7.95 13.43 34.62 20.54 17.39
8730439 0.0141307274291225 0.0249504 0.33396125311428 0.33279318057138 1 27 27 NA 1997 1998 1999 1998 1999 18.45 77.75 8.08 13.51 31.63 19.79 15.96
8730441 0 -0.0880615 0.377791585300905 0.377255617039331 1 27 27 NA 1997 1998 2000 1998 2000 19.85 80.77 8.33 14.16 33.23 20.88 18.41
8730442 0.0166216138368538 0.0401266 0.328521251214986 0.332270203682141 2 27 27 NA 1997 1998 1998 1998 1998 20.5 82.25 8.07 13.46 31.14 NA NA
8730443 0 0.0120898 0.339749041785868 0.33900278410529 1 27 27 NA 1997 1998 1999 1998 1999 18.3 81.25 7.93 13.21 30.03 17.61 14.87
8730453 0.00745550821264498 0.0207341 0.330903798154881 0.335901295538342 2 27 27 NA 1997 1998 1998 1998 1998 18.2 78.25 7.77 13.86 31.24 NA NA
8730454 0.0569865007664392 0.07074 0.320365588662992 0.317410699199081 1 27 27 NA 1997 1998 1999 1998 1999 18.1 80.25 8.03 13.61 27.63 19.28 16.75
8730457 0 -0.0336339 0.360276998743621 0.363071238088304 1 28 28 1998 NA 1998 1999 1999 1999 NA NA NA NA NA NA NA
8730483 0.00695991068794354 0.00117979 0.34663347164592 0.340903136383229 2 28 28 1998 NA 1998 2000 1999 2000 NA NA NA NA NA NA NA
8730486 0.0359144784371133 0.0425528 0.326444249244521 0.329137859717544 1 27 27 1998 NA 1998 2000 1999 2000 18.4 81.87 8.12 13.7 30.59 20.98 17.7
8730493 0.0214965890914107 0.029446 0.335763563110547 0.332113557221271 1 26 26 1998 NA 1998 2003 1999 2003 19.8 80.98 7.9 13.38 29.82 20.05 14.46
8730496 0.0110365495795925 0.0298672 0.32649828341815 0.332099494097808 2 26 27 1998 NA 1998 2001 1999 2001 20.39 81.9 7.71 13.65 33.32 NA NA
8730497 0.00511130721635601 0.0279454 0.334903694979472 0.332866372906107 2 26 26 1998 NA 1998 1999 1999 1999 19.8 77 8.2 14.1 37.7 NA NA
8730498 0.0223257185688602 0.0452019 0.32880749743352 0.327326846214817 2 26 26 1998 NA 1998 2000 1999 2000 19.98 78.99 7.99 13.52 33.53 NA NA
8730503 0.00237194431354365 0.0125217 0.337360507556473 0.337399711472754 2 27 27 NA 1997 1998 1999 1998 1999 19.63 77.24 7.85 13.43 30.52 NA NA
8730506 0.0242991232434015 0.0537409 0.32572534707393 0.324607729280222 1 27 27 1998 NA 1998 1999 1999 1999 19.8 79.86 8.24 14.09 32.1 21.69 20.35
8730509 0.070192232330278 0.0969681 0.311592000486293 0.310830209072179 1 27 27 1998 NA 1998 1999 1999 1999 20.8 84 8.22 14.43 33.53 21.11 18.44
8730517 0.00923831695351704 0.015799 0.336307321974758 0.338559897436763 1 27 27 NA 1997 1998 1998 1998 1998 20.5 80.25 8.13 13.61 31.83 19.97 18.63
8730518 0.0297928028937876 0.143654 0.295385378389955 0.297865924579345 2 27 27 NA 1997 1998 1999 1998 1999 19.5 79.87 8.01 13.46 32.37 NA NA
8730522 0.0664473217478202 0.106577 0.308358175996467 0.306048261261945 2 26 26 1998 NA 1998 1999 1999 1999 NA NA NA NA NA NA NA
8730527 0 0.00599291 0.33937915351158 0.34008127887761 2 28 28 1998 NA 1998 1999 1999 1999 NA NA NA NA NA NA NA
8730528 0 -0.0251538 0.354746416271745 0.358446769651549 2 28 34 1998 NA 1998 1999 1999 1999 NA NA NA NA NA NA NA
8730529 0 0.00483392 0.34011298184655 0.340764788934825 1 28 28 1998 NA 1998 1999 1999 1999 NA NA NA NA NA NA NA
8730535 0 0.00846506 0.343834707086353 0.34329354882337 1 27 27 1998 NA 1998 1999 1999 1999 19.4 79.5 7.68 13.95 28.9 19.37 15.67
8730537 0.0132880432970648 0.0255121 0.326833228403857 0.333111141111749 2 27 27 1998 NA 1998 1999 1999 1999 19.4 78.55 7.61 13.58 31.28 NA NA
8730538 0.00774374138418603 0.00916378 0.336503057309347 0.338036022032237 1 27 27 1998 NA 1998 2000 1999 2000 NA NA NA NA NA NA NA
8730541 0.00284479406708395 0.00215412 0.341174454346432 0.340580628267829 2 27 27 1998 NA 1998 1999 1999 1999 NA NA NA NA NA NA NA
8730577 0.00241781151575034 0.0174596 0.336150830894937 0.337508540195855 1 27 27 1998 NA 1998 1999 1999 1999 NA NA NA NA NA NA NA
8730579 0.0109321568767627 0.0139019 0.337116461025865 0.338820649191676 2 27 20 1998 NA 1998 2000 1999 2000 NA NA NA NA NA NA NA
8730584 0.00268742889955115 0.00713304 0.334331781840857 0.337014976174268 1 27 27 1998 NA 1998 2007 1999 2007 20.89 82.08 8.4 14.09 35.64 20.62 17.8
8730586 0.00756320212974231 0.0152413 0.33385761589404 0.335573185845931 NA 27 27 1998 NA 1998 1999 1999 1999 NA NA NA NA NA NA NA
8730902 0.00785950250700989 0.0131066 0.338648367919733 0.338052783546933 1 28 28 NA 1997 1998 1999 1998 1999 19.9 81.02 8.38 14.2 34.2 20.75 16.68
8730969 0.00232542124095268 0.0149025 0.337736463548595 0.338224752266498 1 24 24 NA 1998 1998 2005 1999 2005 NA NA NA NA NA NA NA
8730979 0.00634697795149598 0.0146742 0.334539288357655 0.336382662705914 1 28 28 1998 NA 1998 2002 1999 2002 20.12 81.65 8.25 14.05 31.79 20.86 16.18
8730981 0.00263785602967333 0.0160523 0.336737126289589 0.335838155185998 2 28 28 1998 NA 1998 1999 1999 1999 19.7 77.2 8.18 13.59 35.84 NA NA
8730987 0.011099731759944 0.0246237 0.336164318549299 0.334097711082072 1 26 26 1998 NA 1998 2000 1999 2000 19.7 82 8.3 13.2 30.8 19.71 15.77
8730993 0.0355030290827139 0.0521244 0.321475887652358 0.322990376749011 2 26 26 1998 NA 1998 1999 1999 1999 19.6 76 7.8 13.2 29.6 NA NA
8730998 0 -0.0132413 0.343396248076967 0.342945831329515 1 26 26 1998 NA 1998 2002 1999 2002 19.75 81.68 8.01 13.47 32.7 19.77 14.78
8732205 0.0151171564870664 0.0248429 0.335149320665714 0.33462751964541 1 27 27 1998 NA 1998 1999 1999 1999 NA NA NA NA NA NA NA
8732211 0.0025740179789376 0.0104922 0.334358826273351 0.339178110094546 1 27 27 1998 NA 1998 1999 1999 1999 19.2 80.25 7.93 13.81 29.73 17.58 15.25
8732213 0.00694322971783691 0.0131727 0.340986901685331 0.339187946582981 2 27 27 1998 NA 1998 1999 1999 1999 NA NA NA NA NA NA NA
8732247 0.00907103721200868 0.0153341 0.337826727510498 0.338175165867188 1 26 26 1998 NA 1998 1999 1999 1999 21.5 81.36 8.02 13.84 33.1 21.55 19.65
8732249 0.0025521665639683 0.00598306 0.33790138310907 0.337496205349614 1 27 27 1998 NA 1998 1999 1999 1999 18.5 79.61 7.83 13.82 31.85 22.02 18.8
8732254 0.00263524347930931 -0.00628545 0.376103629346188 0.368848933604325 2 38 38 NA 1997 1998 2002 1998 2002 19.53 79.85 8.4 14.18 34.11 NA NA
8732255 0 0.00548727 0.351268985087976 0.347933535762483 1 38 38 NA 1997 1998 1998 1998 1998 20.7 79.5 8.38 13.95 30.5 21.52 18.87
8732288 0.0162342130632109 0.0503091 0.318829686696916 0.324728513283005 1 27 27 1998 NA 1998 2000 1999 2000 18.67 79.95 7.56 13.52 30.45 20.45 17.37
